username,date,favorites,geo,hashtags,id.x,mentions,permalink,replies,replyto,retweets,text,description,statusesCount,followersCount,favoritesCount,friendsCount,url,name,created,protected,verified,screenName,location,lang,id.y,listedCount,followRequestSent,profileImageUrl
_diid,2019-01-17 13:15,0,,PantauBersama,1085888444419661825,,https://twitter.com/_diid/status/1085888444419661825,0,,0,Mari kita mulai perdebatan #PantauBersama,"I'm not popular but I have nice friends. I'm not rich, but I have what I need. I may not be liked but I know that I'm loved.",52015,944,208,744,https://t.co/WXSwHYZteb,W.Asnan,2009-08-07T12:09:11Z,FALSE,FALSE,_diid,,en,63702173,2,FALSE,http://pbs.twimg.com/profile_images/1024744500512477185/R7WUyktG_normal.jpg
Abduh29354802,2019-01-17 14:07,0,,PantauBersama,1085901345691860993,,https://twitter.com/Abduh29354802/status/1085901345691860993,0,,0,Solusi apa yang efektif untuk membuat jera koruptor? #PantauBersama,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 12:58,0,,PantauBersama,1085883952148041728,,https://twitter.com/Abduh29354802/status/1085883952148041728,0,,0,"Kedua paslon pasti tidak setuju dengan hukuman mati utk koruptor, karena berlandaskan pd negara demokrasi dan undang-undang yang berlaku di bawah naungan HAM #PantauBersama",,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 14:10,0,,PantauBersama,1085902191003459584,,https://twitter.com/Abduh29354802/status/1085902191003459584,0,,0,Terorisme adalah kejahatan kemanusiaan. Pelaku terorisme perlu ditindak cepat dan benihnya perlu dihentikan dengan cara yang tepat dan efektif. Berikut adalah Visi Misi untuk mengatasi terorisme dari Capres-Cawapres 2019-2024. #PantauBersama,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 13:53,0,,PantauBersama,1085897784132231168,,https://twitter.com/Abduh29354802/status/1085897784132231168,0,,0,"Mengenai HAM, penegakan HAM agar sesuai dg yang diharapkan rakyat itu seharusnya bagaimana pak? #PantauBersama",,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 12:37,0,,PantauBersama,1085878676376317952,,https://twitter.com/Abduh29354802/status/1085878676376317952,0,,0,Visi misi apa yang akan diusung oleh bapak utk paslon 01 & 02 untuk meningkatlan sumber daya manusia untuk kemajuan Indonesia? #PantauBersama,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 13:46,0,,PantauBersama,1085896033077346304,,https://twitter.com/Abduh29354802/status/1085896033077346304,0,,0,Pantau Bersama merupakan inisiatif gotong royong membangun budaya baru dalam merayakan pesta demokrasi ala millenial. #PantauBersama,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 12:57,0,,PantauBersama,1085883868358443008,,https://twitter.com/Abduh29354802/status/1085883868358443008,0,,0,"Tidak ada efek jera bg koruptor krn hukuman terhitung ringan, alangkah baiknya meniru negara maju lain yg sgt minim korupsi, semisal semua aset koruptor disita 90% + dipenjara berpuluh"" tahun agar jera. #PantauBersama",,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 13:58,1,,DebatCapres2019 PantauBersama,1085899184115335168,,https://twitter.com/Abduh29354802/status/1085899184115335168,0,,0,Pak Jokowi-Ma'ruf semoga beliau berdua menang di pipres april nanti. #DebatCapres2019 #PantauBersama,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 14:02,0,,PantauBersama,1085900088143007745,,https://twitter.com/Abduh29354802/status/1085900088143007745,0,,0,"Dengan kemajuan teknologi internet dan penetrasi penggunaan smartphone yang masif, partisipasi aktif masyarakat dalam pesta demokrasi bisa diwujudkan melalui #PantauBersama ",,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 14:00,1,,DebatPilpres2019 PantauBersama,1085899688849551361,,https://twitter.com/Abduh29354802/status/1085899688849551361,0,,0,"Peningkatan Sumber Daya Manusia adl program yang akan ditekankan pak Jokowi-Ma'ruf jikalau beliau menang, saya sangat mendukung hal itu dan semoga beliau menang. #DebatPilpres2019 #PantauBersama",,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 13:57,0,,PantauBersama,1085898878795182080,,https://twitter.com/Abduh29354802/status/1085898878795182080,0,,0,Bagaimana cara menyelesaikan pelanggaran HAM berat di masa lalu pak? #PantauBersama,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 13:45,0,,PantauBersama,1085895909139828736,,https://twitter.com/Abduh29354802/status/1085895909139828736,0,,0,Pemilu 2019 adalah momentum partisipasi masyarakat untuk turut melakukan transformasi dengan langkah konkret. #PantauBersama melihat Pemilu 2019 lebih kepada pesta demokrasi yang dimaknai sebagai Peristiwa Budaya. ,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 12:31,0,,PantauBersama,1085877289089347584,,https://twitter.com/Abduh29354802/status/1085877289089347584,0,,0,"Di samping peningkatan Sumber Daya Manusia, sangat perlu diperhatikan perihal korupsi yang masih marak di negara kita, hukuman bagaimana yang dinilai bisa membuat jera terhadap pelaku dan upaya apa untuk meminimalis korupsi? #PantauBersama",,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 14:05,0,,PantauBersama,1085900950705979393,,https://twitter.com/Abduh29354802/status/1085900950705979393,0,,0,"Calon presiden juga harus cerdas dan berwawasan luas, agar dalam bekerj melayani rakyatnya maksimal. #PantauBersama",,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 13:41,3,,PantauBersama,1085894922924810240,,https://twitter.com/Abduh29354802/status/1085894922924810240,0,,1,"Syarat yg hrs dimiliki presiden diantaranya, pekerja keras, adil, komeitmen, rendah hati, jujur, bertanggung jawab, dan berwibawa. #PantauBersama",,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 13:51,0,,PantauBersama DebatPilpres2019,1085897384758894593,,https://twitter.com/Abduh29354802/status/1085897384758894593,0,,0,"Kumantapkan hati mendukung Jokowi-Ma'ruf, pengalaman dan kinerjanya sudah tidak diragukan lagi. Jokowi 2 periode Insya Allah. #PantauBersama #DebatPilpres2019",,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 14:04,0,,PantauBersama,1085900581389053952,,https://twitter.com/Abduh29354802/status/1085900581389053952,0,,0,Kemajuan teknologi komunikasi dan informasi haruslah menjadi katalis dasar atas cara kita berdemokrasi. #PantauBersama ,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 14:03,0,,PantauBersama,1085900420403257344,,https://twitter.com/Abduh29354802/status/1085900420403257344,0,,0,#PantauBersama menjadi platform digital yang mengajak masyarakat untuk melihat “apa” terlebih dahulu sebelum “siapa”. Dengan Pantau Bersama masyarakat dapat memantau visi-misi setiap pasangan calon. ,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 14:02,0,,PantauBersama,1085900236466184194,,https://twitter.com/Abduh29354802/status/1085900236466184194,0,,0,Ada banyak komponen-komponen penunjang partisipasi rakyat kepada negara yang akan jauh lebih berdampak apabila dirangkum dalam kemudahan akses dan sinkronisasi dengan teknologi informasi. Yuk kita #PantauBersama ,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 13:55,0,,PantauBersama,1085898491014967296,,https://twitter.com/Abduh29354802/status/1085898491014967296,0,,0,Kenapa HAM tidak bisa ditunaikan dengan mutlak pak? #PantauBersama,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 14:07,0,,PantauBersama,1085901531788922887,,https://twitter.com/Abduh29354802/status/1085901531788922887,0,,0,Apakah bapak akan membuat peraturan khusus untuk menghukum koruptor? #PantauBersama,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 13:45,0,,PantauBersama,1085895924981747712,,https://twitter.com/Abduh29354802/status/1085895924981747712,0,,0,#PantauBersama menjadi platform digital yang mengajak masyarakat untuk melihat “apa” terlebih dahulu sebelum “siapa”. Dengan Pantau Bersama masyarakat dapat memantau visi-misi setiap pasangan calon.,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 13:43,0,,PantauBersama,1085895486496632832,,https://twitter.com/Abduh29354802/status/1085895486496632832,0,,0,"Yang saya jagokan adl paslon nomor 1 Jokowi-Ma'ruf, krn sdh terbukti kinerjanya petahana, juga wakilnya adl seorang ahli agama dan ekonomi, pengalaman mereka berdua sdh sgt cukup utk mmbangun SDM Indonesia di periode 2019-2024. #PantauBersama",,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 13:50,0,,PantauBersama,1085897116952608768,,https://twitter.com/Abduh29354802/status/1085897116952608768,0,,0,Program apa yg akan ditawarkan bapak yg bisa efektif utk meminimalisir angka kemiskinan rakyat Indonesia? #PantauBersama,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
Abduh29354802,2019-01-17 14:01,0,,DebatPilpres2019 PantauBersama,1085899833670430720,,https://twitter.com/Abduh29354802/status/1085899833670430720,0,,0,Pak Jokowi-Ma'ruf semoga beliau berdua menang di pipres april nanti. #DebatPilpres2019 #PantauBersama,,483,11,255,115,NA,Abduh,2019-01-04T09:46:17Z,FALSE,FALSE,Abduh29354802,"Wonosobo, Indonesia",id,1081124650615111680,0,FALSE,http://pbs.twimg.com/profile_images/1081124885080858624/77nbk75X_normal.jpg
abhisamdm,2019-01-17 13:07,0,,PantauBersama 2019SayaBerpartisipasi,1085886377508491265,,https://twitter.com/abhisamdm/status/1085886377508491265,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 12:58,0,,PantauBersama 2019SayaBerpartisipasi,1085884148856774658,,https://twitter.com/abhisamdm/status/1085884148856774658,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 13:07,0,,PantauBersama 2019SayaBerpartisipasi,1085886356314718208,,https://twitter.com/abhisamdm/status/1085886356314718208,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 13:07,0,,PantauBersama 2019SayaBerpartisipasi,1085886412925202433,,https://twitter.com/abhisamdm/status/1085886412925202433,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 12:57,0,,PantauBersama 2019SayaBerpartisipasi,1085883875035774977,,https://twitter.com/abhisamdm/status/1085883875035774977,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 13:00,0,,PantauBersama 2019SayaBerpartisipasi,1085884658380726272,,https://twitter.com/abhisamdm/status/1085884658380726272,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 13:01,0,,PantauBersama 2019SayaBerpartisipasi,1085884711648415744,,https://twitter.com/abhisamdm/status/1085884711648415744,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 14:19,0,,pantaubersama,1085904536462450688,,https://twitter.com/abhisamdm/status/1085904536462450688,0,,0,#pantaubersama ,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 12:57,0,,PantauBersama 2019SayaBerpartisipasi,1085883718575616000,,https://twitter.com/abhisamdm/status/1085883718575616000,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 12:57,0,,PantauBersama 2019SayaBerpartisipasi,1085883746954371072,,https://twitter.com/abhisamdm/status/1085883746954371072,0,,1,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 13:00,0,,PantauBersama 2019SayaBerpartisipasi,1085884628559261696,,https://twitter.com/abhisamdm/status/1085884628559261696,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 12:58,0,,PantauBersama 2019SayaBerpartisipasi,1085884125020446721,,https://twitter.com/abhisamdm/status/1085884125020446721,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 13:00,0,,PantauBersama 2019SayaBerpartisipasi,1085884592412811264,,https://twitter.com/abhisamdm/status/1085884592412811264,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 13:07,0,,PantauBersama 2019SayaBerpartisipasi,1085886430872653824,,https://twitter.com/abhisamdm/status/1085886430872653824,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 12:56,0,,PantauBersama 2019SayaBerpartisipasi,1085883639764668417,,https://twitter.com/abhisamdm/status/1085883639764668417,0,,1,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 12:58,0,,PantauBersama 2019SayaBerpartisipasi,1085884170516090881,,https://twitter.com/abhisamdm/status/1085884170516090881,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 15:35,0,,PantauBersama DebatPilpres2019 JokowiAminMenangDebat PrabowoIndonesiaMenang,1085923582960521216,,https://twitter.com/abhisamdm/status/1085923582960521216,0,,0,"Janji/komitmennya penting, tapi realisasinya lebih penting. #PantauBersama #DebatPilpres2019 #JokowiAminMenangDebat #PrabowoIndonesiaMenang",Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
abhisamdm,2019-01-17 13:00,0,,PantauBersama 2019SayaBerpartisipasi,1085884684850982913,,https://twitter.com/abhisamdm/status/1085884684850982913,0,,0,#PantauBersama #2019SayaBerpartisipasi,Anak dari kedua orang tuanya,6483,1010,33,599,NA,Abhisam DM,2011-03-12T02:55:19Z,FALSE,FALSE,abhisamdm,S 7� 45' 0'' / E 110� 25' 0'',en,264553704,4,FALSE,http://pbs.twimg.com/profile_images/378800000058713069/38c036d7b1d53f160eeae3f53e80575e_normal.jpeg
acan9,2019-01-18 08:30,1,,MengenaliKandidat PantauBersama Pilpres2019 PeristiwaBudaya 2019SayaBerpartisipasi,1086178946834522112,pantaubersama jokowi prabowo sandiuno KPU_ID,https://twitter.com/acan9/status/1086178946834522112,0,,0,Infografis dari @pantaubersama untuk lebih #MengenaliKandidat @jokowi @prabowo @sandiuno Cc: @KPU_ID #PantauBersama #Pilpres2019 sebagai #PeristiwaBudaya dengan #2019SayaBerpartisipasi,Run for qualified information. Leaving fake news behind. With proper #DigitalLiteracy; for informative digital future,8482,537,198,505,NA,( acang ),2010-03-07T03:10:00Z,FALSE,FALSE,acan9,,en,120643601,3,FALSE,http://pbs.twimg.com/profile_images/1017248830452953088/_ZVAPxjB_normal.jpg
acan9,2019-01-15 21:35,1,,Pemilu2019 PeristiwaBudaya 2019SayaBerpartisipasi PantauBersama GMHP GerakanMelindungiHakPilih,1085289312596283392,KPU_ID bawaslu_RI jokowi prabowo sandiuno,https://twitter.com/acan9/status/1085289312596283392,0,,0,"Merayakan Pesta Demokrasi #Pemilu2019 sebagai #PeristiwaBudaya dengan #2019SayaBerpartisipasi turut #PantauBersama, sebagai salah satu bentuk #GMHP #GerakanMelindungiHakPilih @KPU_ID @bawaslu_RI @jokowi @prabowo @sandiuno",Run for qualified information. Leaving fake news behind. With proper #DigitalLiteracy; for informative digital future,8482,537,198,505,NA,( acang ),2010-03-07T03:10:00Z,FALSE,FALSE,acan9,,en,120643601,3,FALSE,http://pbs.twimg.com/profile_images/1017248830452953088/_ZVAPxjB_normal.jpg
acan9,2019-01-18 08:31,1,,MengenaliKandidat PantauBersama Pilpres2019 PeristiwaBudaya 2019SayaBerpartisipasi,1086179252167270401,pantaubersama jokowi prabowo sandiuno KPU_ID,https://twitter.com/acan9/status/1086179252167270401,0,,1,Infografis dari @pantaubersama untuk lebih #MengenaliKandidat @jokowi @prabowo @sandiuno Cc: @KPU_ID #PantauBersama #Pilpres2019 sebagai #PeristiwaBudaya dengan #2019SayaBerpartisipasi,Run for qualified information. Leaving fake news behind. With proper #DigitalLiteracy; for informative digital future,8482,537,198,505,NA,( acang ),2010-03-07T03:10:00Z,FALSE,FALSE,acan9,,en,120643601,3,FALSE,http://pbs.twimg.com/profile_images/1017248830452953088/_ZVAPxjB_normal.jpg
acan9,2019-01-18 08:30,1,,MengenaliKandidat PantauBersama Pilpres2019 PeristiwaBudaya 2019SayaBerpartisipasi,1086179103277895681,pantaubersama jokowi prabowo sandiuno KPU_ID,https://twitter.com/acan9/status/1086179103277895681,0,,0,Infografis dari @pantaubersama untuk lebih #MengenaliKandidat @jokowi @prabowo @sandiuno Cc: @KPU_ID #PantauBersama #Pilpres2019 sebagai #PeristiwaBudaya dengan #2019SayaBerpartisipasi,Run for qualified information. Leaving fake news behind. With proper #DigitalLiteracy; for informative digital future,8482,537,198,505,NA,( acang ),2010-03-07T03:10:00Z,FALSE,FALSE,acan9,,en,120643601,3,FALSE,http://pbs.twimg.com/profile_images/1017248830452953088/_ZVAPxjB_normal.jpg
Achlis,2019-01-17 13:09,0,,PantauBersama 2019SayaBerpartisipasi,1085886752689053696,,https://twitter.com/Achlis/status/1085886752689053696,0,,0,Internet lemot juga melanggar HAM.. :) #PantauBersama #2019SayaBerpartisipasi,,6317,74,3,68,NA,Achlis saja,2009-09-02T22:30:00Z,FALSE,FALSE,Achlis,,id,71095381,0,FALSE,http://pbs.twimg.com/profile_images/2954059198/b2e3243d83c512b2426e3ee60d1c171f_normal.jpeg
adr__maulana,2019-01-17 13:54,0,,PantauBersama,1085898075632066561,,https://twitter.com/adr__maulana/status/1085898075632066561,0,,0,"Masyarakat digital Indonesia menduduki nomor lima terbesar di dunia, mari manfaatkan dunia digital dalam mengawasi Pemilu 2019. #PantauBersama ","Hidup berawal dari mimpi. Jatuh, bangun lagi. Kalah, coba lagi. Gagal, bangkit lagi. “Never Give Up” sampai Tuhan berkata “Waktunya Pulang”",8388,2257,6391,502,NA,ᴀɴᴅʀɪ ᴍᴀᴜʟᴀɴᴀ,2015-10-12T03:16:28Z,FALSE,FALSE,adr__maulana,Indonesia,id,3865244534,1,FALSE,http://pbs.twimg.com/profile_images/975931635051868162/B9lYYVM9_normal.jpg
